filename,split,group,code,modality,class_id,class_name,source_reference,variant,mask_quality
uv_H2_leak_v2.jpg,train,uvgroup_H2,H2,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_H3_leak_v1.jpg,train,uvgroup_H3,H3,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_H3_leak_v2.jpg,train,uvgroup_H3,H3,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_H3_leak_v1.jpg,train,uvgroup_H3,H3,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_H3_leak_v2.jpg,train,uvgroup_H3,H3,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_H4_leak_v1.jpg,train,uvgroup_H4,H4,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_H4_leak_v2.jpg,train,uvgroup_H4,H4,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_H4_leak_v1.jpg,train,uvgroup_H4,H4,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_H4_leak_v2.jpg,train,uvgroup_H4,H4,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_H5_leak_v1.jpg,train,uvgroup_H5,H5,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_H5_leak_v2.jpg,train,uvgroup_H5,H5,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_H5_leak_v1.jpg,train,uvgroup_H5,H5,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_H5_leak_v2.jpg,train,uvgroup_H5,H5,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_F1_leak_v1.jpg,val,uvgroup_F1,F1,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_F1_leak_v2.jpg,val,uvgroup_F1,F1,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_F1_leak_v1.jpg,val,uvgroup_F1,F1,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_F1_leak_v2.jpg,val,uvgroup_F1,F1,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_F2_leak_v1.jpg,train,uvgroup_F2,F2,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_F2_leak_v2.jpg,train,uvgroup_F2,F2,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_F2_leak_v1.jpg,train,uvgroup_F2,F2,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_F2_leak_v2.jpg,train,uvgroup_F2,F2,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_F3_leak_v1.jpg,train,uvgroup_F3,F3,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_F3_leak_v2.jpg,train,uvgroup_F3,F3,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_F3_leak_v1.jpg,train,uvgroup_F3,F3,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_F3_leak_v2.jpg,train,uvgroup_F3,F3,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_F4_leak_v1.jpg,train,uvgroup_F4,F4,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_F4_leak_v2.jpg,train,uvgroup_F4,F4,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_F4_leak_v1.jpg,train,uvgroup_F4,F4,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_F4_leak_v2.jpg,train,uvgroup_F4,F4,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_F5_leak_v1.jpg,train,uvgroup_F5,F5,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_F5_leak_v2.jpg,train,uvgroup_F5,F5,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_F5_leak_v1.jpg,train,uvgroup_F5,F5,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_F5_leak_v2.jpg,train,uvgroup_F5,F5,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_P1_leak_v1.jpg,train,uvgroup_P1,P1,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_P1_leak_v2.jpg,train,uvgroup_P1,P1,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_P1_leak_v1.jpg,train,uvgroup_P1,P1,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_P1_leak_v2.jpg,train,uvgroup_P1,P1,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_P2_leak_v1.jpg,train,uvgroup_P2,P2,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_P2_leak_v2.jpg,train,uvgroup_P2,P2,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_P2_leak_v1.jpg,train,uvgroup_P2,P2,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_P2_leak_v2.jpg,train,uvgroup_P2,P2,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_P3_leak_v1.jpg,val,uvgroup_P3,P3,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_P3_leak_v2.jpg,val,uvgroup_P3,P3,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_P3_leak_v1.jpg,val,uvgroup_P3,P3,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_P3_leak_v2.jpg,val,uvgroup_P3,P3,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_P4_leak_v1.jpg,train,uvgroup_P4,P4,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_P4_leak_v2.jpg,train,uvgroup_P4,P4,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_P4_leak_v1.jpg,train,uvgroup_P4,P4,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_P4_leak_v2.jpg,train,uvgroup_P4,P4,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_C1_leak_v1.jpg,train,uvgroup_C1,C1,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_C1_leak_v2.jpg,train,uvgroup_C1,C1,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_C1_leak_v1.jpg,train,uvgroup_C1,C1,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_C1_leak_v2.jpg,train,uvgroup_C1,C1,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_C2_leak_v1.jpg,train,uvgroup_C2,C2,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_C2_leak_v2.jpg,train,uvgroup_C2,C2,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_C2_leak_v1.jpg,train,uvgroup_C2,C2,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_C2_leak_v2.jpg,train,uvgroup_C2,C2,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_C3_leak_v1.jpg,train,uvgroup_C3,C3,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_C3_leak_v2.jpg,train,uvgroup_C3,C3,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_C3_leak_v1.jpg,train,uvgroup_C3,C3,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_C3_leak_v2.jpg,train,uvgroup_C3,C3,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_C4_leak_v1.jpg,train,uvgroup_C4,C4,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_C4_leak_v2.jpg,train,uvgroup_C4,C4,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_C4_leak_v1.jpg,train,uvgroup_C4,C4,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_C4_leak_v2.jpg,train,uvgroup_C4,C4,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_C5_leak_v1.jpg,test,uvgroup_C5,C5,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_C5_leak_v2.jpg,test,uvgroup_C5,C5,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_C5_leak_v1.jpg,test,uvgroup_C5,C5,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_C5_leak_v2.jpg,test,uvgroup_C5,C5,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_V1_leak_v1.jpg,val,uvgroup_V1,V1,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_V1_leak_v2.jpg,val,uvgroup_V1,V1,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_V1_leak_v1.jpg,val,uvgroup_V1,V1,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_V1_leak_v2.jpg,val,uvgroup_V1,V1,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_V2_leak_v1.jpg,train,uvgroup_V2,V2,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_V2_leak_v2.jpg,train,uvgroup_V2,V2,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_V2_leak_v1.jpg,train,uvgroup_V2,V2,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_V2_leak_v2.jpg,train,uvgroup_V2,V2,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_V3_leak_v1.jpg,train,uvgroup_V3,V3,rgb,1,hydraulic_oil_leak,uv_collage,1,approximate synthetic weak mask
visible_V3_leak_v2.jpg,train,uvgroup_V3,V3,rgb,1,hydraulic_oil_leak,uv_collage,2,approximate synthetic weak mask
uv_V3_leak_v1.jpg,train,uvgroup_V3,V3,uv,1,hydraulic_oil_leak,uv_collage,1,UV color-derived
uv_V3_leak_v2.jpg,train,uvgroup_V3,V3,uv,1,hydraulic_oil_leak,uv_collage,2,UV color-derived
visible_N1_no_leak_v1.jpg,train,uvgroup_N1,N1,rgb,0,no_leak,uv_collage,1,empty
visible_N1_no_leak_v2.jpg,train,uvgroup_N1,N1,rgb,0,no_leak,uv_collage,2,empty
uv_N1_no_leak_v1.jpg,train,uvgroup_N1,N1,uv,0,no_leak,uv_collage,1,empty
uv_N1_no_leak_v2.jpg,train,uvgroup_N1,N1,uv,0,no_leak,uv_collage,2,empty
visible_N2_no_leak_v1.jpg,val,uvgroup_N2,N2,rgb,0,no_leak,uv_collage,1,empty
visible_N2_no_leak_v2.jpg,val,uvgroup_N2,N2,rgb,0,no_leak,uv_collage,2,empty
uv_N2_no_leak_v1.jpg,val,uvgroup_N2,N2,uv,0,no_leak,uv_collage,1,empty
uv_N2_no_leak_v2.jpg,val,uvgroup_N2,N2,uv,0,no_leak,uv_collage,2,empty
visible_N3_no_leak_v1.jpg,train,uvgroup_N3,N3,rgb,0,no_leak,uv_collage,1,empty
visible_N3_no_leak_v2.jpg,train,uvgroup_N3,N3,rgb,0,no_leak,uv_collage,2,empty
uv_N3_no_leak_v1.jpg,train,uvgroup_N3,N3,uv,0,no_leak,uv_collage,1,empty
uv_N3_no_leak_v2.jpg,train,uvgroup_N3,N3,uv,0,no_leak,uv_collage,2,empty
visible_N4_no_leak_v1.jpg,train,uvgroup_N4,N4,rgb,0,no_leak,uv_collage,1,empty
visible_N4_no_leak_v2.jpg,train,uvgroup_N4,N4,rgb,0,no_leak,uv_collage,2,empty
uv_N4_no_leak_v1.jpg,train,uvgroup_N4,N4,uv,0,no_leak,uv_collage,1,empty
uv_N4_no_leak_v2.jpg,train,uvgroup_N4,N4,uv,0,no_leak,uv_collage,2,empty
visible_N5_no_leak_v1.jpg,train,uvgroup_N5,N5,rgb,0,no_leak,uv_collage,1,empty
visible_N5_no_leak_v2.jpg,train,uvgroup_N5,N5,rgb,0,no_leak,uv_collage,2,empty
uv_N5_no_leak_v1.jpg,train,uvgroup_N5,N5,uv,0,no_leak,uv_collage,1,empty
uv_N5_no_leak_v2.jpg,train,uvgroup_N5,N5,uv,0,no_leak,uv_collage,2,empty
visible_D1_no_leak_v1.jpg,train,uvgroup_D1,D1,rgb,0,no_leak,uv_collage,1,empty
visible_D1_no_leak_v2.jpg,train,uvgroup_D1,D1,rgb,0,no_leak,uv_collage,2,empty
uv_D1_no_leak_v1.jpg,train,uvgroup_D1,D1,uv,0,no_leak,uv_collage,1,empty
uv_D1_no_leak_v2.jpg,train,uvgroup_D1,D1,uv,0,no_leak,uv_collage,2,empty
visible_D2_no_leak_v1.jpg,train,uvgroup_D2,D2,rgb,0,no_leak,uv_collage,1,empty
visible_D2_no_leak_v2.jpg,train,uvgroup_D2,D2,rgb,0,no_leak,uv_collage,2,empty
uv_D2_no_leak_v1.jpg,train,uvgroup_D2,D2,uv,0,no_leak,uv_collage,1,empty
uv_D2_no_leak_v2.jpg,train,uvgroup_D2,D2,uv,0,no_leak,uv_collage,2,empty
visible_D3_no_leak_v1.jpg,val,uvgroup_D3,D3,rgb,0,no_leak,uv_collage,1,empty
visible_D3_no_leak_v2.jpg,val,uvgroup_D3,D3,rgb,0,no_leak,uv_collage,2,empty
uv_D3_no_leak_v1.jpg,val,uvgroup_D3,D3,uv,0,no_leak,uv_collage,1,empty
uv_D3_no_leak_v2.jpg,val,uvgroup_D3,D3,uv,0,no_leak,uv_collage,2,empty
visible_M1_no_leak_v1.jpg,train,uvgroup_M1,M1,rgb,0,no_leak,uv_collage,1,empty
visible_M1_no_leak_v2.jpg,train,uvgroup_M1,M1,rgb,0,no_leak,uv_collage,2,empty
uv_M1_no_leak_v1.jpg,train,uvgroup_M1,M1,uv,0,no_leak,uv_collage,1,empty
uv_M1_no_leak_v2.jpg,train,uvgroup_M1,M1,uv,0,no_leak,uv_collage,2,empty
visible_M2_no_leak_v1.jpg,train,uvgroup_M2,M2,rgb,0,no_leak,uv_collage,1,empty
visible_M2_no_leak_v2.jpg,train,uvgroup_M2,M2,rgb,0,no_leak,uv_collage,2,empty
uv_M2_no_leak_v1.jpg,train,uvgroup_M2,M2,uv,0,no_leak,uv_collage,1,empty
uv_M2_no_leak_v2.jpg,train,uvgroup_M2,M2,uv,0,no_leak,uv_collage,2,empty
visible_M3_no_leak_v1.jpg,train,uvgroup_M3,M3,rgb,0,no_leak,uv_collage,1,empty
visible_M3_no_leak_v2.jpg,train,uvgroup_M3,M3,rgb,0,no_leak,uv_collage,2,empty
uv_M3_no_leak_v1.jpg,train,uvgroup_M3,M3,uv,0,no_leak,uv_collage,1,empty
uv_M3_no_leak_v2.jpg,train,uvgroup_M3,M3,uv,0,no_leak,uv_collage,2,empty
